id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,tmdb_popularity,on_amazon,on_apple,on_disney,on_hbo,on_netflix,on_paramount
ts82843,The Curious Creations of Christine McConnell,SHOW,2018,TV-PG,27,"['comedy', 'reality', 'horror']",['US'],7.7,3.175,,,,,1.0,
ts82849,The Kominsky Method,SHOW,2018,TV-MA,26,"['drama', 'comedy']",['US'],8.2,18.106,,,,,1.0,
ts82851,Messiah,SHOW,2020,TV-MA,45,"['drama', 'thriller']",['US'],7.6,19.659,,,,,1.0,
ts82860,Against the Tide,SHOW,2014,TV-14,44,['drama'],['SG'],7.6,0.6,,,,,1.0,
ts82867,Becoming Champions,SHOW,2018,TV-G,51,"['documentation', 'sport']",['US'],6.7,1.4,,,,,1.0,
ts82872,Forever,SHOW,2018,TV-MA,30,"['drama', 'comedy', 'fantasy']",['US'],7.1,5.025,1.0,,,,,
ts82875,Switched,SHOW,2018,TV-MA,39,"['drama', 'scifi']",['JP'],7.1,9.01,,,,,1.0,
ts82887,The Could've-Gone-All-the-Way Committee,SHOW,2018,TV-14,24,"['comedy', 'drama']",['JP'],6.8,1.875,,,,,1.0,
ts82892,I Am a Killer,SHOW,2018,TV-MA,50,"['documentation', 'crime']",['GB'],7.4,5.641,,,,,1.0,
ts82912,Ratched,SHOW,2020,TV-MA,54,"['drama', 'history', 'thriller', 'crime']",['US'],7.2,35.227,,,,,1.0,
ts82913,When They See Us,SHOW,2019,TV-MA,74,"['drama', 'crime', 'history']",['US'],8.9,20.965,,,,,1.0,
ts82914,Dead to Me,SHOW,2019,TV-MA,31,"['thriller', 'crime', 'drama', 'comedy']",['US'],8.0,26.155,,,,,1.0,
ts82915,Sex Education,SHOW,2019,TV-MA,52,"['drama', 'comedy']",['GB'],8.3,273.962,,,,,1.0,
ts82975,Whistleblower,SHOW,2018,TV-PG,40,"['crime', 'drama']",['US'],6.6,0.6,,,,,,1.0
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,14,"['animation', 'comedy', 'drama', 'family', 'action', 'fantasy', 'european']",['US'],6.1,22.213,,,,,1.0,
ts8300,Drake & Josh,SHOW,2004,TV-G,25,"['comedy', 'family']",['US'],7.7,108.214,,,,,,1.0
ts83015,Bloody Romance,SHOW,2018,,39,"['scifi', 'action', 'fantasy', 'romance']",['CN'],8.0,3.166,1.0,,,,,
ts83025,Baby Ballroom,SHOW,2017,,45,['documentation'],[],7.7,1.28,,,,,1.0,
ts83035,Great Lakes Wild,SHOW,2014,TV-G,24,['documentation'],['CA'],7.9,0.964,,,,,,1.0
ts83045,Accidentally In Love,SHOW,2018,TV-14,31,"['family', 'drama', 'comedy', 'music', 'romance']",['CN'],7.4,29.906,,,,,1.0,
ts83070,72 Dangerous Animals: Asia,SHOW,2018,TV-14,47,['documentation'],['US'],6.6,10.561,,,,,1.0,
ts83071,Afflicted,SHOW,2018,TV-MA,42,"['documentation', 'thriller', 'reality']",['BR'],5.1,6.058,,,,,1.0,
ts8308,Community,SHOW,2009,TV-PG,23,['comedy'],['US'],8.5,42.357,,,,,1.0,
ts8308,Community,SHOW,2009,TV-PG,23,['comedy'],['US'],8.5,48.311,1.0,,,,,
ts83082,Living with Yourself,SHOW,2019,TV-MA,26,"['drama', 'scifi', 'comedy']",['US'],7.2,9.447,,,,,1.0,
ts83107,V Wars,SHOW,2019,TV-MA,42,"['scifi', 'drama', 'horror']",['US'],6.0,19.7,,,,,1.0,
ts83128,Six Dreams,SHOW,2018,TV-14,60,"['documentation', 'sport']",['ES'],7.8,4.898,1.0,,,,,
ts83160,Simon’s Cat,SHOW,2008,TV-Y,2,"['animation', 'comedy']",['GB'],8.1,2.746,1.0,,,,,
ts83204,Million Pound Menu,SHOW,2018,,60,['reality'],['GB'],6.6,4.744,,,,,1.0,
ts83213,The Rise of Phoenixes,SHOW,2018,TV-14,45,"['drama', 'romance', 'history']",['CN'],8.4,8.456,,,,,1.0,
ts83224,Toon,SHOW,2016,TV-MA,27,['comedy'],['NL'],7.6,2.503,,,,,1.0,
ts83232,The Mire,SHOW,2018,TV-MA,54,"['drama', 'crime', 'thriller']",['PL'],7.0,13.039,,,,,1.0,
ts83239,Booba,SHOW,2014,,4,"['comedy', 'animation', 'family']",['RU'],6.9,10.547,,,,,1.0,
ts83241,Harmony with A. R. Rahman,SHOW,2018,,43,['documentation'],['IN'],9.1,0.647,1.0,,,,,
ts83247,Stay Here,SHOW,2018,TV-PG,32,"['reality', 'documentation']",['US'],7.4,2.49,,,,,1.0,
ts83251,Magic for Humans,SHOW,2018,TV-14,23,"['reality', 'comedy']",['US'],7.1,6.964,,,,,1.0,
ts83252,All or Nothing: Manchester City,SHOW,2018,,48,"['documentation', 'reality', 'sport']",['GB'],8.2,6.515,1.0,,,,,
ts83267,The Gilded Age,SHOW,2022,TV-MA,54,['drama'],['US'],8.0,15.774,,,,1.0,,
ts83292,Random Acts of Flyness,SHOW,2018,TV-MA,32,"['comedy', 'scifi', 'drama', 'fantasy']",['US'],6.8,6.975,,,,1.0,,
ts83296,Tell Me a Story,SHOW,2018,TV-MA,49,"['drama', 'thriller']",['US'],7.1,31.729,,,,,,1.0
ts83300,Ruyi's Royal Love in the Palace,SHOW,2018,,45,"['drama', 'history']",['CN'],7.9,17.981,1.0,,,,,
ts83336,Japan: Between Earth & Sky,SHOW,2018,TV-PG,44,['documentation'],['FR'],7.5,1.466,,,1.0,,,
ts83359,100 Days My Prince,SHOW,2018,TV-14,75,"['drama', 'thriller', 'comedy', 'action', 'history', 'romance']",['KR'],7.7,10.313,,,,,1.0,
ts83360,The Guest,SHOW,2018,TV-MA,66,"['drama', 'crime', 'thriller', 'horror', 'comedy']",['KR'],8.1,7.293,,,,,1.0,
ts83407,Follow This,SHOW,2018,TV-MA,18,['documentation'],['US'],4.9,0.902,,,,,1.0,
ts83429,Take My Brother Away,SHOW,2018,,46,"['family', 'comedy', 'drama']",[],6.7,2.593,,,,,1.0,
ts83430,Smoking,SHOW,2018,TV-MA,24,"['crime', 'drama', 'comedy']",['JP'],7.4,2.955,,,,,1.0,
ts83449,Love Storm,SHOW,2016,TV-14,87,['family'],['TW'],5.5,2.334,,,,,1.0,
ts83450,Close Your Eyes Before It's Dark,SHOW,2016,TV-14,84,"['thriller', 'crime', 'drama']",['TW'],7.0,2.265,,,,,1.0,
ts83454,"Have You Ever Fallen in Love, Miss Jiang?",SHOW,2016,TV-14,85,['drama'],['TW'],,1.365,,,,,1.0,
ts83455,Wanderlust,SHOW,2018,TV-MA,57,['drama'],[],7.0,5.968,,,,,1.0,
ts83457,Cleo & Cuquin,SHOW,2018,TV-Y,7,"['animation', 'family']",['ES'],8.1,2.076,,,,,1.0,
ts83472,Fast Layne,SHOW,2019,TV-G,23,"['action', 'comedy', 'scifi', 'thriller']",['US'],5.2,5.164,,,1.0,,,
ts83489,Blood Pact,SHOW,2018,,60,"['drama', 'crime']",['BR'],6.7,0.907,,,,,1.0,
ts83491,WHAT / IF,SHOW,2019,TV-MA,54,"['drama', 'thriller', 'romance']",['US'],6.3,19.664,,,,,1.0,
ts83502,Ad Vitam,SHOW,2018,TV-MA,52,"['scifi', 'crime', 'drama']",['FR'],6.4,5.334,,,,,1.0,
ts83535,Popples,SHOW,2015,,25,"['family', 'animation']","['RU', 'US', 'FR']",6.0,3.292,,,,,1.0,
ts83537,Signs,SHOW,2018,TV-MA,46,"['crime', 'thriller', 'european']",['PL'],6.3,8.337,,,,,1.0,
ts83540,Paradise PD,SHOW,2018,TV-MA,27,"['comedy', 'animation', 'action', 'crime']",['US'],6.8,29.709,,,,,1.0,
ts83554,Inside the Criminal Mind,SHOW,2018,TV-MA,49,"['crime', 'documentation']",['US'],5.4,2.304,,,,,1.0,
ts83555,"Roswell, New Mexico",SHOW,2019,TV-14,41,"['scifi', 'drama', 'romance']",['US'],6.1,46.094,,,,,1.0,
ts83556,Murdertown,SHOW,2018,,45,"['crime', 'documentation']",['GB'],7.0,1.831,1.0,,,,,
ts83561,Immortals,SHOW,2018,TV-MA,47,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'music']",['TR'],5.4,13.712,,,,,1.0,
ts83601,America to Me,SHOW,2018,TV-MA,62,['documentation'],['US'],7.2,1.998,1.0,,,,,
ts83617,Animanimals,SHOW,2013,,4,['animation'],['DE'],8.3,0.936,1.0,,,,,
ts83621,Insectibles,SHOW,2015,,12,['animation'],['DE'],7.9,1.726,1.0,,,,,
ts83657,The Order,SHOW,2019,TV-MA,48,"['scifi', 'drama', 'thriller', 'fantasy', 'horror']",['US'],6.7,27.883,,,,,1.0,
ts83663,A Taiwanese Tale of Two Cities,SHOW,2018,,69,['drama'],['TW'],6.1,1.4,,,,,1.0,
ts83685,Pistorius,SHOW,2018,TV-14,85,['documentation'],['US'],,1.152,1.0,,,,,
ts83710,First and Last,SHOW,2018,TV-MA,41,['documentation'],['US'],6.7,4.425,,,,,1.0,
ts83741,White Dragon,SHOW,2018,TV-MA,45,"['drama', 'crime', 'thriller', 'romance', 'comedy']",['GB'],6.4,7.597,1.0,,,,,
ts83745,Norm Macdonald Has a Show,SHOW,2018,,30,['comedy'],['US'],8.5,2.09,,,,,1.0,
ts83763,Black Earth Rising,SHOW,2018,TV-MA,59,"['drama', 'crime', 'thriller']",['GB'],7.4,5.831,,,,,1.0,
ts83787,Sacred Sites,SHOW,2016,TV-PG,50,[],['IE'],,0.6,,,,,,1.0
ts83790,The Beauty Inside,SHOW,2018,TV-14,59,"['comedy', 'drama', 'fantasy', 'romance']",['KR'],7.6,26.875,,,,,1.0,
ts83794,Bible Land Passages,SHOW,2016,,21,['documentation'],[],4.6,0.6,1.0,,,,,
ts83810,Cannon Busters,SHOW,2019,TV-MA,24,"['scifi', 'action', 'animation', 'fantasy']","['US', 'FR', 'JP']",6.6,4.263,,,,,1.0,
ts83814,Undercover Law,SHOW,2018,,54,"['drama', 'action']",['CO'],7.2,2.132,,,,,1.0,
ts83820,The Judgement,SHOW,2018,,48,"['drama', 'crime']",['TH'],7.1,1.429,,,,,1.0,
ts83827,Arthur's Law,SHOW,2018,,48,['comedy'],['DE'],7.2,4.588,,,,1.0,,
ts83847,An Unknown Enemy,SHOW,2018,,45,"['war', 'thriller']",['MX'],7.9,4.852,1.0,,,,,
ts83906,Car Masters: Rust to Riches,SHOW,2018,TV-PG,37,['reality'],['US'],8.4,18.216,,,,,1.0,
ts83925,Boca Juniors Confidential,SHOW,2018,,42,"['documentation', 'sport']",['AR'],6.3,1.33,,,,,1.0,
ts83970,All American,SHOW,2018,TV-14,42,"['drama', 'sport']",['US'],7.6,33.102,,,,,1.0,
ts83976,Warriors of Liberty City,SHOW,2018,,56,"['documentation', 'sport']",['US'],6.8,2.008,1.0,,,,,
ts83999,Hilda,SHOW,2018,TV-Y7,25,"['animation', 'family', 'scifi', 'drama', 'fantasy', 'comedy']",['GB'],8.5,18.535,,,,,1.0,
ts84010,Pine Gap,SHOW,2018,TV-MA,56,"['drama', 'thriller']",['AU'],7.1,10.479,,,,,1.0,
ts84038,Battlefish,SHOW,2018,,43,"['documentation', 'reality']",['US'],7.1,2.638,,,,,1.0,
ts84056,Unauthorized Living,SHOW,2018,TV-MA,75,['drama'],['ES'],7.4,29.714,,,,,1.0,
ts84116,El secreto de Selena,SHOW,2018,TV-14,55,"['drama', 'crime']",['MX'],4.2,14.139,1.0,,,,,
ts84129,No Good Nick,SHOW,2019,TV-PG,29,"['comedy', 'family', 'drama']",['US'],5.9,11.386,,,,,1.0,
ts84135,The Inmate,SHOW,2018,TV-MA,45,"['drama', 'crime', 'thriller']",['MX'],6.9,25.554,,,,,1.0,
ts84145,13 Nights of Elvira,SHOW,2014,,89,"['comedy', 'horror']",['US'],7.8,1.12,1.0,,,,,
ts84146,Emily in Paris,SHOW,2020,TV-MA,29,"['drama', 'comedy', 'romance']",['US'],6.9,42.991,,,,,1.0,
ts84167,Age of Rebellion,SHOW,2018,TV-MA,72,"['crime', 'drama', 'romance']",['TW'],8.6,3.151,,,,,1.0,
ts84179,Made in Mexico,SHOW,2018,,50,['reality'],['US'],3.9,3.541,,,,,1.0,
ts84200,Best.Worst.Weekend.Ever.,SHOW,2018,TV-PG,24,"['comedy', 'family']",['US'],6.3,3.665,,,,,1.0,
ts84205,Saving My Tomorrow,SHOW,2014,TV-G,28,"['documentation', 'family']",['US'],6.6,1.493,,,,1.0,,
ts84225,Shaun the Sheep Championsheeps,SHOW,2012,,1,"['comedy', 'animation', 'family']",['GB'],7.7,1.439,1.0,,,,,
ts84243,Baby,SHOW,2018,TV-MA,45,['drama'],['IT'],6.8,38.201,,,,,1.0,
ts84270,Bluey,SHOW,2018,TV-Y,7,"['animation', 'family']",['AU'],9.7,32.21,,,1.0,,,
ts84280,Rascal Does Not Dream of Bunny Girl Senpai,SHOW,2018,TV-14,25,"['comedy', 'thriller', 'animation', 'fantasy', 'romance', 'drama']",['JP'],8.1,61.635,,,,,1.0,
ts84286,IRODUKU: The World in Colors,SHOW,2018,,24,"['scifi', 'drama', 'fantasy', 'romance', 'animation']",['JP'],7.3,14.59,1.0,,,,,
ts84322,The Righteous Gemstones,SHOW,2019,TV-MA,36,"['comedy', 'drama']",['US'],8.1,13.916,,,,1.0,,
ts84328,The Bureau of Magical Things,SHOW,2018,TV-G,23,"['scifi', 'family', 'fantasy']",['AU'],6.7,15.122,,,,,,1.0
ts84328,The Bureau of Magical Things,SHOW,2018,TV-G,24,"['scifi', 'family', 'fantasy', 'drama']",['AU'],6.7,20.189,,,,,1.0,
ts84329,Native America,SHOW,2018,TV-PG,53,"['documentation', 'history', 'family']",['US'],7.0,0.6,1.0,,,,,
ts84330,Oh My Ghost,SHOW,2018,,68,['drama'],['TH'],,2.139,,,,,1.0,
ts84335,1983,SHOW,2018,TV-MA,57,"['drama', 'thriller', 'crime']",['PL'],6.7,9.601,,,,,1.0,
ts84341,What She Put on the Table,SHOW,2017,TV-14,85,['drama'],['TW'],7.3,2.319,,,,,1.0,
ts84346,Falsa identidad,SHOW,2018,TV-14,43,"['crime', 'action', 'drama', 'thriller']","['US', 'MX']",7.0,206.288,,,,,1.0,
ts84351,Lovecraft Country,SHOW,2020,TV-MA,61,"['drama', 'scifi', 'thriller', 'fantasy', 'horror']",['US'],7.1,31.621,,,,1.0,,
ts84362,Boarding School Juliet,SHOW,2018,,24,"['comedy', 'drama', 'action', 'romance', 'animation']",['JP'],7.1,20.997,1.0,,,,,
ts84366,Himote House: A Share House of Super Psychic Girls,SHOW,2018,,12,"['scifi', 'animation', 'comedy', 'fantasy']",['JP'],8.0,3.183,1.0,,,,,
ts84372,YG Future Strategy Office,SHOW,2018,TV-MA,26,['comedy'],['KR'],6.7,2.519,,,,,1.0,
ts84392,The Mandalorian,SHOW,2019,TV-14,40,"['scifi', 'action', 'fantasy']",['US'],8.7,166.305,,,1.0,,,
ts84394,Blinded by the Lights,SHOW,2018,,60,"['drama', 'crime', 'european']",['PL'],7.8,5.735,,,,1.0,,
ts84398,Little Things,SHOW,2016,TV-MA,25,"['drama', 'romance', 'comedy']",['IN'],8.2,6.822,,,,,1.0,
ts84484,Dancing Queen,SHOW,2018,,41,"['reality', 'music']",['US'],6.9,7.295,,,,,1.0,
ts84533,Transformers: Cyberverse,SHOW,2018,TV-Y7,11,"['action', 'animation', 'scifi']",['US'],6.6,7.273,,,,,1.0,
ts84555,The Unknown Hitman: The Story of El Cholo Adrián,SHOW,2017,TV-MA,50,"['action', 'crime']",['MX'],6.6,4.376,,,,,1.0,
ts84574,Salt Fat Acid Heat,SHOW,2018,,43,['documentation'],['US'],7.7,4.037,,,,,1.0,
ts84579,Marvel Rising: Initation,SHOW,2018,,4,"['action', 'animation', 'comedy', 'drama', 'family']",['US'],5.6,14.231,,,1.0,,,
ts84586,Spinning Out,SHOW,2020,TV-MA,49,"['drama', 'sport']",['US'],7.6,14.067,,,,,1.0,
ts84590,Karakuri Circus,SHOW,2018,,24,"['action', 'drama', 'animation', 'fantasy']",['JP'],7.1,45.14,1.0,,,,,
ts84595,Informer,SHOW,2018,TV-MA,59,"['crime', 'thriller', 'drama']",['GB'],7.8,13.077,1.0,,,,,
ts84597,FIGHTWORLD,SHOW,2018,TV-MA,42,['documentation'],['US'],7.5,3.396,,,,,1.0,
ts84616,If Paris Downcast,SHOW,2018,,45,['drama'],['CN'],,2.525,1.0,,,,,
ts84626,Folklore,SHOW,2018,,52,"['thriller', 'drama', 'horror']",['SG'],5.7,7.457,,,,1.0,,
ts84633,The Promised Neverland,SHOW,2019,TV-MA,23,"['animation', 'thriller', 'scifi', 'action', 'drama', 'horror', 'fantasy']",['JP'],8.3,42.367,,,,,1.0,
ts84637,Dororo,SHOW,2019,TV-MA,24,"['action', 'fantasy', 'horror', 'animation']",['JP'],8.3,51.546,1.0,,,,,
ts84639,revisions,SHOW,2019,TV-MA,23,"['animation', 'action', 'scifi']",['JP'],5.9,4.35,,,,,1.0,
ts84644,Westside,SHOW,2018,TV-MA,50,['reality'],['US'],6.1,0.6,,,,,1.0,
ts84645,Medal of Honor,SHOW,2018,TV-MA,55,"['documentation', 'war']",['US'],8.2,7.798,,,,,1.0,
ts84646,Warrior,SHOW,2018,TV-MA,42,"['action', 'drama', 'crime']",['DK'],6.7,5.717,,,,,1.0,
ts84649,Axios,SHOW,2018,TV-14,30,['documentation'],['US'],6.5,7.039,,,,1.0,,
ts84658,Kemurikusa,SHOW,2019,,23,"['scifi', 'animation', 'action']",['JP'],7.1,4.822,1.0,,,,,
ts84661,Cursed,SHOW,2020,TV-MA,55,"['action', 'scifi', 'fantasy', 'drama']",['US'],5.8,30.279,,,,,1.0,
ts84663,The Politician,SHOW,2019,TV-14,43,"['comedy', 'drama']",['US'],7.5,14.713,,,,,1.0,
ts84671,The Twilight Zone,SHOW,2019,TV-MA,42,"['scifi', 'fantasy', 'horror', 'thriller', 'drama']",['US'],5.8,27.969,,,,,,1.0
ts84772,Ingress: The Animation,SHOW,2018,TV-MA,24,"['scifi', 'animation', 'action']",['JP'],6.5,9.173,,,,,1.0,
ts84779,Haunted,SHOW,2018,TV-MA,25,"['documentation', 'horror', 'reality']",['US'],4.6,19.435,,,,,1.0,
ts84780,Wild District,SHOW,2018,TV-MA,45,"['drama', 'action', 'crime', 'thriller']",['CO'],8.2,15.725,,,,,1.0,
ts84782,Larva Island,SHOW,2018,TV-Y7,8,"['animation', 'comedy']","['US', 'KR']",6.5,15.128,,,,,1.0,
ts84785,Dirty John,SHOW,2018,TV-MA,44,"['crime', 'drama']",['US'],7.2,15.079,,,,,1.0,
ts84799,Victim Number 8,SHOW,2018,,54,"['crime', 'drama', 'action', 'thriller', 'fantasy']",['ES'],7.0,6.384,,,,,1.0,
ts84833,Diablero,SHOW,2018,TV-MA,38,"['scifi', 'horror', 'thriller', 'family', 'drama', 'fantasy']",['MX'],6.7,19.915,,,,,1.0,
ts84904,Tidelands,SHOW,2018,TV-MA,42,"['scifi', 'drama', 'fantasy', 'crime']",['AU'],6.8,16.069,,,,,1.0,
ts84930,The Hook Up Plan,SHOW,2018,TV-14,27,"['comedy', 'romance']",['FR'],7.1,11.69,,,,,1.0,
ts84932,Super Drags,SHOW,2018,TV-MA,25,"['animation', 'comedy', 'fantasy']",['BR'],5.4,2.315,,,,,1.0,
ts84977,Terrorism Close Calls,SHOW,2018,,48,['documentation'],['US'],5.2,1.837,,,,,1.0,
ts84985,Robozuna,SHOW,2018,,23,['animation'],['GB'],6.7,3.034,,,,,1.0,
ts84993,Daybreak,SHOW,2019,TV-MA,47,"['scifi', 'drama', 'fantasy', 'horror', 'action', 'comedy', 'thriller']",['US'],6.6,18.304,,,,,1.0,
ts85034,Patriot Act with Hasan Minhaj,SHOW,2018,TV-MA,25,['comedy'],['US'],8.2,9.203,,,,,1.0,
ts85070,The Gymkhana Files,SHOW,2018,TV-MA,36,"['action', 'history', 'sport', 'documentation']",['US'],7.9,1.104,1.0,,,,,
ts85083,LEGO Star Wars: All-Stars,SHOW,2018,TV-Y7,16,"['animation', 'action', 'comedy', 'scifi']",['US'],6.5,5.739,,,1.0,,,
ts85126,The Degenerates,SHOW,2018,,24,['comedy'],['US'],6.2,1.785,,,,,1.0,
ts85138,Dogs,SHOW,2018,TV-PG,50,"['documentation', 'reality', 'history']",['US'],8.0,3.54,,,,,1.0,
ts85170,Memories of the Alhambra,SHOW,2018,TV-MA,65,"['scifi', 'drama', 'action', 'thriller', 'romance']",['KR'],7.8,12.047,,,,,1.0,
ts85175,Girl from Nowhere,SHOW,2018,TV-MA,44,"['drama', 'thriller', 'crime', 'fantasy', 'horror']",['TH'],7.6,45.88,,,,,1.0,
ts85183,Vai Anitta,SHOW,2018,TV-MA,30,"['documentation', 'reality']",['BR'],5.5,1.994,,,,,1.0,
ts85202,Brainchild,SHOW,2018,TV-Y7,24,"['documentation', 'family']",['US'],7.9,2.902,,,,,1.0,
ts85213,Penny Dreadful: City of Angels,SHOW,2020,TV-MA,57,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy']",['US'],6.0,30.667,1.0,,,,,
ts85217,Motown Magic,SHOW,2018,TV-Y,15,"['animation', 'comedy', 'family', 'fantasy', 'music']",['US'],7.9,1.372,,,,,1.0,
ts85230,The Evolution of Evil,SHOW,2015,TV-14,44,"['war', 'documentation', 'history']",['GB'],6.6,2.125,1.0,,,,,
ts85236,Castle and Castle,SHOW,2018,TV-MA,54,['drama'],['NG'],,2.336,,,,,1.0,
ts85241,Seasons of the Wild,SHOW,2015,TV-G,45,['documentation'],['US'],7.3,0.6,,,,,,1.0
ts85250,Kulipari: Dream Walker,SHOW,2018,TV-Y7,23,"['animation', 'action', 'fantasy']",['US'],7.6,3.908,,,,,1.0,
ts85257,The Wild Andes,SHOW,2018,TV-PG,44,['documentation'],['US'],8.3,0.856,,,,,,1.0
ts85276,Hymn of Death,SHOW,2018,,45,"['drama', 'history', 'music', 'romance']",['KR'],7.6,12.956,,,,,1.0,
ts85314,Pandora,SHOW,2019,,33,"['scifi', 'action', 'drama']",['US'],4.1,33.556,1.0,,,,,
ts85353,The Heist,SHOW,2018,,52,"['reality', 'comedy', 'crime']",['GB'],7.3,1.124,1.0,,,,,
ts85392,Beat,SHOW,2018,TV-MA,61,"['drama', 'thriller']",['DE'],7.3,6.093,1.0,,,,,
ts85393,Grisse,SHOW,2018,,51,"['action', 'drama']",['ID'],6.1,2.313,,,,1.0,,
ts85398,Our Planet,SHOW,2019,TV-G,50,['documentation'],['GB'],9.3,19.942,,,,,1.0,
ts85451,45 RPM,SHOW,2019,TV-MA,57,"['drama', 'music']",['ES'],7.1,3.804,,,,,1.0,
ts85480,Carole & Tuesday,SHOW,2019,TV-PG,24,"['scifi', 'drama', 'animation', 'music']",['JP'],7.8,9.913,,,,,1.0,
ts85510,Rhythm + Flow,SHOW,2019,TV-MA,56,"['reality', 'music']",['US'],7.6,4.572,,,,,1.0,
ts85515,Bangkok Love Stories 2: Innocence,SHOW,2018,,44,"['drama', 'romance']",['TH'],6.6,3.473,,,,,1.0,
ts85568,Perfume,SHOW,2018,TV-MA,58,"['crime', 'drama', 'thriller']",['DE'],7.1,17.902,,,,,1.0,
ts85612,Mirzapur,SHOW,2018,TV-MA,50,"['crime', 'action', 'drama', 'thriller']",['IN'],8.5,16.213,1.0,,,,,
ts85618,Prince of Peoria,SHOW,2018,TV-Y7,26,"['comedy', 'family']",['US'],5.7,9.166,,,,,1.0,
ts85619,Hache,SHOW,2019,TV-MA,45,"['crime', 'drama', 'thriller']",['ES'],6.5,14.23,,,,,1.0,
ts85659,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,"['scifi', 'action', 'comedy', 'family', 'fantasy', 'animation']",['US'],7.7,27.194,,,,,1.0,
ts85660,The Sound of Your Heart: Reboot,SHOW,2018,,34,['comedy'],['KR'],5.9,3.961,,,,,1.0,
ts85686,The Casketeers,SHOW,2018,TV-14,22,"['reality', 'documentation']",['NZ'],7.4,3.095,,,,,1.0,
ts85699,The Undoing,SHOW,2020,TV-MA,56,"['drama', 'thriller', 'crime']",['US'],7.4,25.248,,,,1.0,,
ts8570,Barney & Friends,SHOW,1992,TV-G,28,"['comedy', 'family']",['US'],3.8,14.641,,,,,1.0,
ts8570,Barney & Friends,SHOW,1992,TV-G,28,['family'],['US'],3.8,46.955,1.0,,,,,
ts85715,Justice League Unlimited,SHOW,2004,TV-Y7,24,"['action', 'animation', 'family', 'fantasy', 'scifi']",['US'],8.7,45.21,,,,1.0,,
ts85732,The Final Table,SHOW,2018,TV-PG,53,['reality'],['US'],7.6,3.634,,,,,1.0,
ts85747,Wayne,SHOW,2019,TV-MA,33,"['action', 'comedy']",['US'],8.4,21.827,1.0,,,,,
ts85810,Al Hayba,SHOW,2017,TV-PG,44,"['drama', 'action', 'crime', 'romance', 'thriller']",['AE'],7.3,70.264,,,,,1.0,
ts85815,Jett,SHOW,2019,TV-MA,61,"['drama', 'thriller', 'action', 'crime']",['US'],7.4,18.609,,,,1.0,,
ts85822,Selection Day,SHOW,2018,TV-14,25,"['drama', 'comedy', 'sport']",['IN'],7.3,5.002,,,,,1.0,
ts85837,SKY Castle,SHOW,2018,TV-MA,68,['drama'],['KR'],8.6,11.683,,,,,1.0,
ts85895,Better Than Us,SHOW,2018,TV-MA,52,"['scifi', 'drama']",['RU'],7.3,14.306,,,,,1.0,
ts85902,Disney Junior Music Nursery Rhymes,SHOW,2017,TV-Y,2,"['animation', 'family', 'music']",['US'],6.4,1.273,,,1.0,,,
ts85953,Paprika,SHOW,2018,TV-Y,13,"['family', 'animation']",['US'],7.9,0.733,,,,,1.0,
ts85967,Bumping Mics with Jeff Ross & Dave Attell,SHOW,2018,TV-MA,36,['comedy'],['US'],7.7,1.36,,,,,1.0,
ts85968,Nicky Jam: El Ganador,SHOW,2018,,44,"['drama', 'music']",['PR'],7.7,27.568,,,,,1.0,
ts8597,Fear Factor,SHOW,2002,,46,[],['GB'],3.4,0.841,1.0,,,,,
ts85985,Cowboy Bebop,SHOW,2021,TV-MA,45,"['scifi', 'action', 'drama', 'fantasy', 'comedy', 'crime']",['US'],6.6,17.479,,,,,1.0,
ts86021,Molang,SHOW,2015,TV-G,3,"['animation', 'comedy', 'family', 'european']",['FR'],8.3,9.07,,,,,1.0,
ts86067,Death by Magic,SHOW,2018,TV-14,35,['reality'],['US'],6.0,3.231,,,,,1.0,
ts8614,Breakout,SHOW,2010,TV-14,44,"['drama', 'action']",['SG'],6.7,1.546,,,,,1.0,
ts86164,Hero Mask,SHOW,2018,TV-14,25,"['animation', 'action', 'thriller', 'scifi', 'crime']",['JP'],6.1,4.779,,,,,1.0,
ts86165,The Society,SHOW,2019,TV-MA,56,"['drama', 'scifi', 'thriller']",['US'],7.0,21.138,,,,,1.0,
ts86169,The Innocent Man,SHOW,2018,TV-MA,47,"['documentation', 'crime']",['US'],7.3,6.592,,,,,1.0,
ts86177,The Outsider,SHOW,2020,TV-MA,58,"['crime', 'drama', 'thriller', 'fantasy', 'documentation', 'action']",['US'],7.7,39.56,,,,1.0,,
ts86205,Starhunter ReduX,SHOW,2018,,44,"['scifi', 'action']",[],5.3,3.559,1.0,,,,,
ts86241,Le Robe De Mariage Des Cieux,SHOW,2004,TV-MA,63,[],[],,0.6,,,,,1.0,
ts86256,Psychic Princess,SHOW,2018,,18,"['animation', 'drama', 'romance', 'comedy']",['CN'],8.0,4.016,1.0,,,,,
ts86261,SHK HEROFORCE,SHOW,2018,,19,"['action', 'comedy', 'family']",[],8.2,0.6,1.0,,,,,
ts86270,Supercar Megabuild,SHOW,2016,,45,"['reality', 'documentation']",['GB'],4.6,4.589,,,1.0,,,
ts86273,Vella Raja,SHOW,2018,,24,"['drama', 'action', 'crime']",['IN'],7.3,1.964,1.0,,,,,
